"id","Time","Source","Destination","Protocol","Length","Info","Destination Port","Source Port"
"20828","2013-11-08 16:02:16.862205","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20829","2013-11-08 16:02:16.862312","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20830","2013-11-08 16:02:16.862423","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20831","2013-11-08 16:02:16.862540","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20832","2013-11-08 16:02:16.862565","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1183571 Win=55302 Len=0 TSval=198039627 TSecr=574707440","https","55530"
"20833","2013-11-08 16:02:16.863236","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20834","2013-11-08 16:02:16.863329","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20835","2013-11-08 16:02:16.863365","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1186407 Win=64208 Len=0 TSval=198039628 TSecr=574707447","https","55530"
"20836","2013-11-08 16:02:16.863933","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20837","2013-11-08 16:02:16.863992","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1187825 Win=65626 Len=0 TSval=198039628 TSecr=574707450","https","55530"
"20838","2013-11-08 16:02:16.864036","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20839","2013-11-08 16:02:16.864151","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20840","2013-11-08 16:02:16.864228","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1190661 Win=65626 Len=0 TSval=198039628 TSecr=574707450","https","55530"
"20841","2013-11-08 16:02:16.864262","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20842","2013-11-08 16:02:16.864947","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20843","2013-11-08 16:02:16.865049","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20844","2013-11-08 16:02:16.865084","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1194915 Win=64208 Len=0 TSval=198039629 TSecr=574707450","https","55530"
"20845","2013-11-08 16:02:16.877567","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20846","2013-11-08 16:02:16.877670","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1196333 Win=65626 Len=0 TSval=198039641 TSecr=574707470","https","55530"
"20847","2013-11-08 16:02:16.877973","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20848","2013-11-08 16:02:16.878082","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20849","2013-11-08 16:02:16.878659","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1199169 Win=65626 Len=0 TSval=198039642 TSecr=574707470","https","55530"
"20850","2013-11-08 16:02:16.878708","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20851","2013-11-08 16:02:16.878812","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20852","2013-11-08 16:02:16.878890","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1202005 Win=65626 Len=0 TSval=198039642 TSecr=574707470","https","55530"
"20853","2013-11-08 16:02:16.878925","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20854","2013-11-08 16:02:16.879918","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20855","2013-11-08 16:02:16.880007","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20856","2013-11-08 16:02:16.880121","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20857","2013-11-08 16:02:16.880213","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1207677 Win=62790 Len=0 TSval=198039643 TSecr=574707470","https","55530"
"20858","2013-11-08 16:02:16.881930","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20859","2013-11-08 16:02:16.882031","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20860","2013-11-08 16:02:16.882035","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1209095 Win=65626 Len=0 TSval=198039645 TSecr=574707470","https","55530"
"20861","2013-11-08 16:02:16.882128","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20862","2013-11-08 16:02:16.882231","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20863","2013-11-08 16:02:16.882246","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1213349 Win=66380 Len=0 TSval=198039645 TSecr=574707470","https","55530"
"20864","2013-11-08 16:02:16.882345","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20865","2013-11-08 16:02:16.883145","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20866","2013-11-08 16:02:16.883248","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1216185 Win=66380 Len=0 TSval=198039646 TSecr=574707470","https","55530"
"20867","2013-11-08 16:02:16.883259","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20868","2013-11-08 16:02:16.883361","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20869","2013-11-08 16:02:16.883395","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1219021 Win=66380 Len=0 TSval=198039646 TSecr=574707470","https","55530"
"20870","2013-11-08 16:02:16.883471","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20871","2013-11-08 16:02:16.883588","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20872","2013-11-08 16:02:16.883619","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1221857 Win=66380 Len=0 TSval=198039646 TSecr=574707470","https","55530"
"20873","2013-11-08 16:02:16.883699","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20874","2013-11-08 16:02:16.883804","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20875","2013-11-08 16:02:16.883834","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1224693 Win=66380 Len=0 TSval=198039646 TSecr=574707470","https","55530"
"20876","2013-11-08 16:02:16.884425","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20877","2013-11-08 16:02:16.884542","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20878","2013-11-08 16:02:16.884644","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20879","2013-11-08 16:02:16.884749","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20880","2013-11-08 16:02:16.885035","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20881","2013-11-08 16:02:16.885131","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1231783 Win=62126 Len=0 TSval=198039647 TSecr=574707470","https","55530"
"20882","2013-11-08 16:02:16.894732","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20883","2013-11-08 16:02:16.895270","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1233201 Win=66380 Len=0 TSval=198039657 TSecr=574707488","https","55530"
"20884","2013-11-08 16:02:16.896084","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20885","2013-11-08 16:02:16.896161","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20886","2013-11-08 16:02:16.896207","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1236037 Win=66380 Len=0 TSval=198039658 TSecr=574707488","https","55530"
"20887","2013-11-08 16:02:16.896655","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20888","2013-11-08 16:02:16.896981","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20889","2013-11-08 16:02:16.897029","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1238873 Win=66380 Len=0 TSval=198039658 TSecr=574707488","https","55530"
"20890","2013-11-08 16:02:16.899525","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20891","2013-11-08 16:02:16.899604","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20892","2013-11-08 16:02:16.899637","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1241709 Win=66380 Len=0 TSval=198039661 TSecr=574707490","https","55530"
"20893","2013-11-08 16:02:16.899658","192.168.2.67","173.194.70.132","TCP","66","[TCP Dup ACK 20892#1] 55530 > https [ACK] Seq=945 Ack=1241709 Win=66380 Len=0 TSval=198039661 TSecr=574707490","https","55530"
"20894","2013-11-08 16:02:16.901065","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20895","2013-11-08 16:02:16.904346","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20896","2013-11-08 16:02:16.904438","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1244545 Win=66406 Len=0 TSval=198039665 TSecr=574707494","https","55530"
"20897","2013-11-08 16:02:16.905289","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20898","2013-11-08 16:02:16.905382","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20899","2013-11-08 16:02:16.905460","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1247381 Win=66406 Len=0 TSval=198039666 TSecr=574707494","https","55530"
"20900","2013-11-08 16:02:16.905481","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20901","2013-11-08 16:02:16.905593","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20902","2013-11-08 16:02:16.905628","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1250217 Win=66406 Len=0 TSval=198039666 TSecr=574707494","https","55530"
"20903","2013-11-08 16:02:16.905707","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20904","2013-11-08 16:02:16.905820","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20905","2013-11-08 16:02:16.905878","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1253053 Win=66406 Len=0 TSval=198039666 TSecr=574707494","https","55530"
"20906","2013-11-08 16:02:16.905933","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20907","2013-11-08 16:02:16.906080","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20908","2013-11-08 16:02:16.906147","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1255889 Win=66406 Len=0 TSval=198039666 TSecr=574707494","https","55530"
"20909","2013-11-08 16:02:16.906151","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20910","2013-11-08 16:02:16.906277","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20911","2013-11-08 16:02:16.906311","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1258725 Win=66406 Len=0 TSval=198039666 TSecr=574707494","https","55530"
"20912","2013-11-08 16:02:16.913680","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20913","2013-11-08 16:02:16.913854","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20914","2013-11-08 16:02:16.913916","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1261561 Win=66406 Len=0 TSval=198039674 TSecr=574707506","https","55530"
"20915","2013-11-08 16:02:16.913961","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20916","2013-11-08 16:02:16.914067","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20917","2013-11-08 16:02:16.914098","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1264397 Win=66406 Len=0 TSval=198039674 TSecr=574707506","https","55530"
"20918","2013-11-08 16:02:16.914774","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20919","2013-11-08 16:02:16.914861","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20920","2013-11-08 16:02:16.914924","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1267233 Win=66406 Len=0 TSval=198039675 TSecr=574707506","https","55530"
"20921","2013-11-08 16:02:16.916621","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20922","2013-11-08 16:02:16.917259","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20923","2013-11-08 16:02:16.917748","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20924","2013-11-08 16:02:16.917848","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20925","2013-11-08 16:02:16.918592","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1272905 Win=63570 Len=0 TSval=198039677 TSecr=574707510","https","55530"
"20926","2013-11-08 16:02:16.919632","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20927","2013-11-08 16:02:16.919850","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1274323 Win=65816 Len=0 TSval=198039679 TSecr=574707510","https","55530"
"20928","2013-11-08 16:02:16.930923","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20929","2013-11-08 16:02:16.931255","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20930","2013-11-08 16:02:16.931284","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1277159 Win=65228 Len=0 TSval=198039690 TSecr=574707513","https","55530"
"20931","2013-11-08 16:02:16.931354","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20932","2013-11-08 16:02:16.931441","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1278577 Win=66646 Len=0 TSval=198039690 TSecr=574707513","https","55530"
"20933","2013-11-08 16:02:16.931958","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20934","2013-11-08 16:02:16.932060","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20935","2013-11-08 16:02:16.932077","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1281413 Win=64398 Len=0 TSval=198039691 TSecr=574707513","https","55530"
"20936","2013-11-08 16:02:16.932171","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20937","2013-11-08 16:02:16.932833","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20938","2013-11-08 16:02:16.932857","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1284249 Win=61562 Len=0 TSval=198039691 TSecr=574707513","https","55530"
"20939","2013-11-08 16:02:16.932944","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20940","2013-11-08 16:02:16.933067","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20941","2013-11-08 16:02:16.933492","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1287085 Win=61562 Len=0 TSval=198039692 TSecr=574707513","https","55530"
"20942","2013-11-08 16:02:16.933785","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20943","2013-11-08 16:02:16.933816","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1288503 Win=65816 Len=0 TSval=198039692 TSecr=574707513","https","55530"
"20944","2013-11-08 16:02:16.933883","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20945","2013-11-08 16:02:16.933998","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20946","2013-11-08 16:02:16.934024","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1291339 Win=65816 Len=0 TSval=198039692 TSecr=574707513","https","55530"
"20947","2013-11-08 16:02:16.934701","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20948","2013-11-08 16:02:16.957871","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20949","2013-11-08 16:02:16.958176","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1294175 Win=65816 Len=0 TSval=198039716 TSecr=574707513","https","55530"
"20950","2013-11-08 16:02:16.958857","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20951","2013-11-08 16:02:16.959347","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20952","2013-11-08 16:02:16.959439","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1297011 Win=65816 Len=0 TSval=198039717 TSecr=574707535","https","55530"
"20953","2013-11-08 16:02:16.960051","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20954","2013-11-08 16:02:16.960154","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20955","2013-11-08 16:02:16.960184","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1299847 Win=65816 Len=0 TSval=198039718 TSecr=574707535","https","55530"
"20956","2013-11-08 16:02:16.960872","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20957","2013-11-08 16:02:16.960971","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20958","2013-11-08 16:02:16.960993","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1302683 Win=65816 Len=0 TSval=198039718 TSecr=574707535","https","55530"
"20959","2013-11-08 16:02:16.961087","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20960","2013-11-08 16:02:16.961196","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20961","2013-11-08 16:02:16.961223","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1305519 Win=65816 Len=0 TSval=198039719 TSecr=574707535","https","55530"
"20962","2013-11-08 16:02:16.961310","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20963","2013-11-08 16:02:16.961423","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20964","2013-11-08 16:02:16.961469","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1308355 Win=66570 Len=0 TSval=198039719 TSecr=574707535","https","55530"
"20965","2013-11-08 16:02:16.961535","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20966","2013-11-08 16:02:16.962189","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20967","2013-11-08 16:02:16.962253","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1311191 Win=66570 Len=0 TSval=198039720 TSecr=574707542","https","55530"
"20968","2013-11-08 16:02:16.962302","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20969","2013-11-08 16:02:16.962417","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20970","2013-11-08 16:02:16.962443","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1314027 Win=66570 Len=0 TSval=198039720 TSecr=574707542","https","55530"
"20971","2013-11-08 16:02:16.962531","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20972","2013-11-08 16:02:16.962802","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20973","2013-11-08 16:02:16.963228","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1316863 Win=66570 Len=0 TSval=198039721 TSecr=574707542","https","55530"
"20974","2013-11-08 16:02:16.963269","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20975","2013-11-08 16:02:16.963368","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20976","2013-11-08 16:02:16.963481","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20977","2013-11-08 16:02:16.963539","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1321117 Win=65152 Len=0 TSval=198039721 TSecr=574707542","https","55530"
"20978","2013-11-08 16:02:16.963594","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20979","2013-11-08 16:02:16.963690","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1322535 Win=66570 Len=0 TSval=198039721 TSecr=574707542","https","55530"
"20980","2013-11-08 16:02:16.963719","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20981","2013-11-08 16:02:16.964392","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20982","2013-11-08 16:02:16.964499","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20983","2013-11-08 16:02:16.964617","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1326789 Win=65152 Len=0 TSval=198039722 TSecr=574707542","https","55530"
"20984","2013-11-08 16:02:16.967024","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20985","2013-11-08 16:02:16.967752","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1328207 Win=66570 Len=0 TSval=198039724 TSecr=574707547","https","55530"
"20986","2013-11-08 16:02:16.968315","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20987","2013-11-08 16:02:16.968414","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20988","2013-11-08 16:02:16.968444","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1331043 Win=66570 Len=0 TSval=198039725 TSecr=574707547","https","55530"
"20989","2013-11-08 16:02:16.968524","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20990","2013-11-08 16:02:16.970264","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20991","2013-11-08 16:02:16.970371","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20992","2013-11-08 16:02:16.970439","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1335297 Win=65152 Len=0 TSval=198039726 TSecr=574707547","https","55530"
"20993","2013-11-08 16:02:16.970479","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20994","2013-11-08 16:02:16.970563","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1336715 Win=66570 Len=0 TSval=198039726 TSecr=574707549","https","55530"
"20995","2013-11-08 16:02:16.970590","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20996","2013-11-08 16:02:16.970704","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20997","2013-11-08 16:02:16.970749","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1339551 Win=66570 Len=0 TSval=198039726 TSecr=574707549","https","55530"
"20998","2013-11-08 16:02:16.971314","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"20999","2013-11-08 16:02:16.971417","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"21000","2013-11-08 16:02:16.971731","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1342387 Win=66646 Len=0 TSval=198039727 TSecr=574707559","https","55530"
"21001","2013-11-08 16:02:16.972293","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"21002","2013-11-08 16:02:16.972399","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"21003","2013-11-08 16:02:16.972487","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1345223 Win=66646 Len=0 TSval=198039728 TSecr=574707559","https","55530"
"21004","2013-11-08 16:02:16.996623","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"21005","2013-11-08 16:02:16.997320","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"21006","2013-11-08 16:02:16.997431","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"21007","2013-11-08 16:02:16.997687","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1349477 Win=65906 Len=0 TSval=198039753 TSecr=574707585","https","55530"
"21008","2013-11-08 16:02:16.998018","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"21009","2013-11-08 16:02:16.998126","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"21010","2013-11-08 16:02:16.998190","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1352313 Win=65906 Len=0 TSval=198039753 TSecr=574707585","https","55530"
"21011","2013-11-08 16:02:16.998239","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"21012","2013-11-08 16:02:16.998351","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"21013","2013-11-08 16:02:16.998382","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1355149 Win=65906 Len=0 TSval=198039753 TSecr=574707585","https","55530"
"21014","2013-11-08 16:02:16.998962","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"21015","2013-11-08 16:02:16.999072","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"21016","2013-11-08 16:02:16.999184","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"21017","2013-11-08 16:02:16.999297","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"21018","2013-11-08 16:02:16.999372","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1360821 Win=63070 Len=0 TSval=198039754 TSecr=574707585","https","55530"
"21019","2013-11-08 16:02:17.002148","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"21020","2013-11-08 16:02:17.002186","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1362239 Win=65906 Len=0 TSval=198039757 TSecr=574707587","https","55530"
"21021","2013-11-08 16:02:17.002259","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"21022","2013-11-08 16:02:17.002371","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"21023","2013-11-08 16:02:17.002411","192.168.2.67","173.194.70.132","TCP","66","55530 > https [ACK] Seq=945 Ack=1365075 Win=65906 Len=0 TSval=198039757 TSecr=574707587","https","55530"
"21024","2013-11-08 16:02:17.002484","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
"21025","2013-11-08 16:02:17.003572","173.194.70.132","192.168.2.67","TLSv1","1484","Application Data","55530","https"
